id	vocabulary_code	concept_a	concept_b	pos_a	pos_b	words_a_english	gloss_a_english	words_b_english	gloss_b_english	words_a_target	gloss_a_target	words_b_target	gloss_b_target	word_a	word_b	relation
554	hun	86031	86035	adjective	adjective	sexual; 	having or involving sex	asexual; nonsexual; 	not having or involving sex	ivaros; 	NO_GLOSS	aszexuális; ivartalan; 	NO_GLOSS	ivaros	ivartalan	ANTONYM
555	hun	87337	105769	adjective	verb	excellent; first-class; fantabulous; 	of the highest quality	excel; stand out; surpass; 	distinguish oneself	kitűnő; kiváló; 	NO_GLOSS	kimagaslik; kiemelkedik; jeleskedik; kitűnik; 	NO_GLOSS	kitűnő	kitűnik	DERIVATIONALLY_RELATED_FORM
556	hun	87621	87624	adjective	adjective	tasteful; 	having or showing or conforming to good taste	tasteless; 	lacking aesthetic or social taste	ízléses; 	NO_GLOSS	ízléstelen; 	NO_GLOSS	ízléses	ízléstelen	ANTONYM
557	hun	88241	98221	adjective	verb	useable; usable; 	capable of being put to use	use; utilize; utilise; apply; employ; 	put into service; make work or employ           (something) for a particular purpose or for its inherent or natural purpose	használható; 	NO_GLOSS	használ; 	NO_GLOSS	használható	használ	DERIVATIONALLY_RELATED_FORM
558	hun	88264	88272	adjective	adjective	valuable; 	having great material or monetary value especially for use or exchange	worthless; 	lacking in usefulness or value	értékes; 	NO_GLOSS	értéktelen; 	NO_GLOSS	értékes	értéktelen	ANTONYM
559	hun	88602	88610	adjective	adjective	wide; broad; 	having great (or a certain) extent from one side to the other	narrow; 	not wide	széles; 	NO_GLOSS	szűk; 	NO_GLOSS	széles	szűk	ANTONYM
560	hun	32634	49400	noun	noun	egyptology; 	archeology of ancient Egyptian artifacts	egyptologist; 	an archeologist who specializes in Egyptology	egyiptológia; 	NO_GLOSS	egyiptológus; 	NO_GLOSS	egyiptológia	egyiptológus	DERIVATIONALLY_RELATED_FORM
561	hun	37493	106173	noun	verb	rhyme; rime; 	correspondence in the sounds of two or more lines (especially final sounds)	rhyme; rime; 	be similar in sound, especially with respect to the last syllable	rím; 	NO_GLOSS	rímel; 	NO_GLOSS	rím	rímel	DERIVATIONALLY_RELATED_FORM
562	hun	28353	84058	noun	adjective	freckle; lentigo; 	a small brownish spot (of the pigment melanin) on the skin	freckled; lentiginous; lentiginose; 	relating to or covered with or resembling freckles	szeplő; 	NO_GLOSS	szeplős; 	NO_GLOSS	szeplő	szeplős	DERIVATIONALLY_RELATED_FORM
563	hun	1345	102082	noun	verb	amble; promenade; saunter; stroll; perambulation; 	a leisurely walk (usually in some public place)	promenade; 	take a leisurely walk	sétány; promenád; 	NO_GLOSS	sétál; korzózik; 	NO_GLOSS	sétány	sétál	DERIVATIONALLY_RELATED_FORM
564	hun	5924	97758	noun	verb	competition; contention; rivalry; 	the act of competing as for profit or a prize	compete; vie; contend; 	compete for something; engage in a contest; measure oneself against others	verseny; versengés; 	NO_GLOSS	versenyez; 	NO_GLOSS	verseny	versenyez	DERIVATIONALLY_RELATED_FORM
565	hun	37836	96811	noun	verb	suggestion; proposition; proffer; 	a proposal offered for acceptance or rejection	propose; suggest; advise; 	make a proposal, declare a plan for something	javaslat; 	NO_GLOSS	javasol; ajánl; 	NO_GLOSS	javaslat	javasol	DERIVATIONALLY_RELATED_FORM
566	hun	64228	106258	noun	verb	smoke; smoking; 	a hot vapor containing fine particles of carbon being produced by combustion	fume; smoke; 	emit a cloud of fine particles	füst; 	NO_GLOSS	füstöl; 	NO_GLOSS	füst	füstöl	DERIVATIONALLY_RELATED_FORM
567	hun	15974	92733	noun	verb	chloroform; trichloromethane; 	a volatile liquid haloform (CHCl3); formerly used as an anesthetic	chloroform; 	anesthetize with chloroform	kloroform; 	NO_GLOSS	kloroformoz; kloroformmal elaltat; 	NO_GLOSS	kloroform	kloroformoz	DERIVATIONALLY_RELATED_FORM
568	hun	65327	94055	noun	verb	nothing; nil; nix; nada; null; aught; cipher; cypher; goose egg; naught; zero; zilch; zip; zippo; 	a quantity of no importance	zero; 	adjust (an instrument or device) to zero value	null; 	NO_GLOSS	nulláz; 	NO_GLOSS	null	nulláz	DERIVATIONALLY_RELATED_FORM
569	hun	26968	76077	noun	adjective	purple; purpleness; 	a purple color or pigment	purple; violet; purplish; 	of a color intermediate between red and blue	bíbor; lila; 	NO_GLOSS	bíbor; bíborszínű; ibolya; 	NO_GLOSS	bíbor	bíbor	DERIVATIONALLY_RELATED_FORM
570	hun	26968	76077	noun	adjective	purple; purpleness; 	a purple color or pigment	purple; violet; purplish; 	of a color intermediate between red and blue	bíbor; lila; 	NO_GLOSS	bíbor; bíborszínű; ibolya; 	NO_GLOSS	bíbor	bíborszínű	DERIVATIONALLY_RELATED_FORM
571	hun	13043	98123	noun	verb	fish; 	any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills	fish; 	catch or try to catch fish or shellfish	hal; 	NO_GLOSS	halászik; 	NO_GLOSS	hal	halászik	DERIVATIONALLY_RELATED_FORM
572	hun	1939	98836	noun	verb	circumcision; 	the act of circumcising; surgical removal of the foreskin of males	circumcise; 	cut the foreskin off male babies or teenage boys	körülmetélés; 	NO_GLOSS	körülmetél; 	NO_GLOSS	körülmetélés	körülmetél	DERIVATIONALLY_RELATED_FORM
573	hun	49794	66371	noun	noun	friend; 	a person you know well and regard with affection and trust	friendship; friendly relationship; 	the state of being friends	barát; 	NO_GLOSS	barátság; 	NO_GLOSS	barát	barátság	DERIVATIONALLY_RELATED_FORM
574	hun	30754	103141	noun	verb	malodor; malodour; stench; stink; reek; fetor; foetor; mephitis; 	a distinctive odor that is offensively unpleasant	reek; stink; 	smell badly and offensively	bűz; 	NO_GLOSS	bűzlik; 	NO_GLOSS	bűz	bűzlik	DERIVATIONALLY_RELATED_FORM
575	hun	30760	87487	noun	adjective	sweet; sweetness; sugariness; 	the taste experience when sugar dissolves in the mouth	sweet; 	having or denoting the characteristic taste of sugar	édesség; 	NO_GLOSS	édes; 	NO_GLOSS	édesség	édes	DERIVATIONALLY_RELATED_FORM
576	hun	24750	53574	noun	noun	violin; fiddle; 	bowed stringed instrument that is the highest member of the violin family; this instrument has four strings and a hollow body and an unfretted fingerboard and is played with a bow	violinist; fiddler; 	a musician who plays the violin	hegedű; 	NO_GLOSS	hegedűművész; hegedűs; 	NO_GLOSS	hegedű	hegedűművész	DERIVATIONALLY_RELATED_FORM
577	hun	24750	53574	noun	noun	violin; fiddle; 	bowed stringed instrument that is the highest member of the violin family; this instrument has four strings and a hollow body and an unfretted fingerboard and is played with a bow	violinist; fiddler; 	a musician who plays the violin	hegedű; 	NO_GLOSS	hegedűművész; hegedűs; 	NO_GLOSS	hegedű	hegedűs	DERIVATIONALLY_RELATED_FORM
578	hun	26934	76064	noun	adjective	orange; orangeness; 	orange color or pigment; any of a range of colors between red and yellow	orange; orangish; 	of the color between red and yellow; similar to the color of a ripe orange	narancssárga; narancs szín; narancs; 	NO_GLOSS	narancssárga; narancsszínű; 	NO_GLOSS	narancssárga	narancssárga	DERIVATIONALLY_RELATED_FORM
579	hun	26934	76064	noun	adjective	orange; orangeness; 	orange color or pigment; any of a range of colors between red and yellow	orange; orangish; 	of the color between red and yellow; similar to the color of a ripe orange	narancssárga; narancs szín; narancs; 	NO_GLOSS	narancssárga; narancsszínű; 	NO_GLOSS	narancs	narancssárga	DERIVATIONALLY_RELATED_FORM
580	hun	26934	76064	noun	adjective	orange; orangeness; 	orange color or pigment; any of a range of colors between red and yellow	orange; orangish; 	of the color between red and yellow; similar to the color of a ripe orange	narancssárga; narancs szín; narancs; 	NO_GLOSS	narancssárga; narancsszínű; 	NO_GLOSS	narancs	narancsszínű	DERIVATIONALLY_RELATED_FORM
581	hun	18853	104726	noun	verb	hindrance; hinderance; hitch; preventive; preventative; encumbrance; incumbrance; interference; 	any obstruction that impedes or is burdensome	impede; hinder; 	be a hindrance or obstacle to	akadály; 	NO_GLOSS	gátol; akadályoz; feltart; 	NO_GLOSS	akadály	akadályoz	DERIVATIONALLY_RELATED_FORM
582	hun	48748	96634	noun	verb	coach; manager; handler; 	(sports) someone in charge of training an athlete or a team	coach; train; 	teach and supervise (someone); act as a trainer or coach (to), as in sports	edző; 	NO_GLOSS	edz; 	NO_GLOSS	edző	edz	DERIVATIONALLY_RELATED_FORM
583	hun	39053	97649	noun	verb	purr; 	a low vibrating sound typical of a contented cat	purr; make vibrant sounds; 	indicate pleasure by purring; characteristic of cats	dorombolás; 	NO_GLOSS	dorombol; 	NO_GLOSS	dorombolás	dorombol	DERIVATIONALLY_RELATED_FORM
584	hun	30750	103147	noun	verb	scent; 	an odor left in passing by which a person or animal can be traced	scent; nose; wind; 	catch the scent of; get wind of	szag; 	NO_GLOSS	szaglászik; kiszimatol; 	NO_GLOSS	szag	szaglászik	DERIVATIONALLY_RELATED_FORM
585	hun	27030	103147	noun	verb	olfactory property; smell; aroma; odor; odour; scent; 	any property detected by the olfactory system	scent; nose; wind; 	catch the scent of; get wind of	szag; illat; bűz; 	NO_GLOSS	szaglászik; kiszimatol; 	NO_GLOSS	szag	szaglászik	DERIVATIONALLY_RELATED_FORM
586	hun	53382	97207	noun	verb	translator; transcriber; 	a person who translates written messages from one language to another	translate; interpret; render; 	restate (words) from one language into another language	fordító; 	NO_GLOSS	fordít; lefordít; 	NO_GLOSS	fordító	fordít	DERIVATIONALLY_RELATED_FORM
587	hun	34421	97207	noun	verb	translation; interlingual rendition; rendering; version; 	a written communication in a second language having the same meaning as the written communication in a first language	translate; interpret; render; 	restate (words) from one language into another language	fordítás; 	NO_GLOSS	fordít; lefordít; 	NO_GLOSS	fordítás	fordít	DERIVATIONALLY_RELATED_FORM
588	hun	11139	76354	noun	adjective	louse; sucking louse; 	wingless usually flattened bloodsucking insect parasitic on warm-blooded animals	lousy; 	infested with lice	tetű; 	NO_GLOSS	tetves; 	NO_GLOSS	tetű	tetves	DERIVATIONALLY_RELATED_FORM
589	hun	37943	77352	noun	adjective	controversy; contention; contestation; disputation; disceptation; tilt; argument; arguing; 	a contentious speech act; a dispute where there is strong disagreement	controversial; 	marked by or capable of arousing controversy	vita; polémia; 	NO_GLOSS	vitás; vitatott; nagy port kavaró; 	NO_GLOSS	vita	vitás	DERIVATIONALLY_RELATED_FORM
590	hun	37943	77352	noun	adjective	controversy; contention; contestation; disputation; disceptation; tilt; argument; arguing; 	a contentious speech act; a dispute where there is strong disagreement	controversial; 	marked by or capable of arousing controversy	vita; polémia; 	NO_GLOSS	vitás; vitatott; nagy port kavaró; 	NO_GLOSS	vita	vitatott	DERIVATIONALLY_RELATED_FORM
591	hun	16455	53426	noun	noun	cornet; horn; trumpet; trump; 	a brass musical instrument with a brilliant tone; has a narrow tube and a flared bell and is played by means of valves	trumpeter; cornetist; 	a musician who plays the trumpet or cornet	trombita; kornett; 	NO_GLOSS	trombitás; kürtös; trombitajátékos; 	NO_GLOSS	trombita	trombitás	DERIVATIONALLY_RELATED_FORM
592	hun	16455	53426	noun	noun	cornet; horn; trumpet; trump; 	a brass musical instrument with a brilliant tone; has a narrow tube and a flared bell and is played by means of valves	trumpeter; cornetist; 	a musician who plays the trumpet or cornet	trombita; kornett; 	NO_GLOSS	trombitás; kürtös; trombitajátékos; 	NO_GLOSS	trombita	trombitajátékos	DERIVATIONALLY_RELATED_FORM
593	hun	38174	96854	noun	verb	promise; 	a verbal commitment by one person to another agreeing to do (or not to do) something in the future	promise; assure; 	make a promise or commitment	ígéret; 	NO_GLOSS	ígér; megígér; 	NO_GLOSS	ígéret	ígér	DERIVATIONALLY_RELATED_FORM
594	hun	22589	102469	noun	verb	seesaw; teeter; teeter-totter; teetertotter; teeterboard; tilting board; dandle board; 	a plaything consisting of a board balanced on a fulcrum; the board is ridden up and down by children at either end	seesaw; 	move up and down as if on a seesaw	libikóka; mérleghinta; 	NO_GLOSS	libikókázik; mérleghintázik; 	NO_GLOSS	libikóka	libikókázik	DERIVATIONALLY_RELATED_FORM
595	hun	22589	102469	noun	verb	seesaw; teeter; teeter-totter; teetertotter; teeterboard; tilting board; dandle board; 	a plaything consisting of a board balanced on a fulcrum; the board is ridden up and down by children at either end	seesaw; 	move up and down as if on a seesaw	libikóka; mérleghinta; 	NO_GLOSS	libikókázik; mérleghintázik; 	NO_GLOSS	mérleghinta	mérleghintázik	DERIVATIONALLY_RELATED_FORM
596	hun	14390	92866	noun	verb	attire; garb; dress; 	clothing of a distinctive style or for a particular occasion	dress; clothe; enclothe; garb; raiment; tog; garment; habilitate; fit out; apparel; 	provide with clothes or put clothes on	öltözék; 	NO_GLOSS	öltöztet; 	NO_GLOSS	öltözék	öltöztet	DERIVATIONALLY_RELATED_FORM
597	hun	18244	92866	noun	verb	garment; 	an article of clothing	dress; clothe; enclothe; garb; raiment; tog; garment; habilitate; fit out; apparel; 	provide with clothes or put clothes on	ruha; öltözet; 	NO_GLOSS	öltöztet; 	NO_GLOSS	öltözet	öltöztet	DERIVATIONALLY_RELATED_FORM
598	hun	62683	103801	noun	verb	contribution; donation; 	a voluntary gift (as of money or service or ideas) made to some worthwhile cause	donate; 	give to a charity or good cause	adomány; 	NO_GLOSS	adományoz; 	NO_GLOSS	adomány	adományoz	DERIVATIONALLY_RELATED_FORM
599	hun	41885	93534	noun	verb	milk; 	a white nutritious liquid secreted by mammals and used as food by human beings	milk; 	take milk from female mammals	tej; 	NO_GLOSS	fej; 	NO_GLOSS	tej	fej	DERIVATIONALLY_RELATED_FORM
600	hun	11976	99754	noun	verb	rodent; gnawer; gnawing animal; 	relatively small gnawing animals having a single pair of constantly growing incisor teeth specialized for gnawing	gnaw; 	bite or chew on with the teeth	rágcsáló; 	NO_GLOSS	rág; 	NO_GLOSS	rágcsáló	rág	DERIVATIONALLY_RELATED_FORM
601	hun	49134	97922	noun	verb	deceiver; cheat; cheater; trickster; beguiler; slicker; 	someone who leads you to believe something that is not true	cheat; chouse; shaft; screw; chicane; jockey; 	defeat someone in an expectation through trickery or deceit	csaló; szélhámos; 	NO_GLOSS	csal; 	NO_GLOSS	csaló	csal	DERIVATIONALLY_RELATED_FORM
602	hun	1405	102118	noun	verb	run; running; 	the act of running; traveling on foot at a fast pace	run; 	move fast by using one's feet, with one foot off the ground at any given time	futás; 	NO_GLOSS	fut; 	NO_GLOSS	futás	fut	DERIVATIONALLY_RELATED_FORM
603	hun	32917	104750	noun	verb	respect; esteem; regard; 	an attitude of admiration or esteem	respect; honor; honour; abide by; observe; 	show respect towards	tisztelet; 	NO_GLOSS	betart; becsül; tisztel; 	NO_GLOSS	tisztelet	tisztel	DERIVATIONALLY_RELATED_FORM
604	hun	748	97783	noun	verb	castle; castling; 	interchanging the positions of the king and a rook	castle; 	move the king two squares toward a rook and in the same move the rook to the square next past the king	sáncolás; 	NO_GLOSS	sáncol; 	NO_GLOSS	sáncolás	sáncol	DERIVATIONALLY_RELATED_FORM
605	hun	42213	98375	noun	verb	wine; vino; 	fermented juice (of grapes especially)	wine; 	drink wine	bor; 	NO_GLOSS	borozgat; iszogat; iddogál; kvaterkázik; 	NO_GLOSS	bor	borozgat	DERIVATIONALLY_RELATED_FORM
606	hun	69177	76547	noun	adjective	nakedness; nudity; nudeness; 	the state of being without clothing or covering of any kind	bare; au naturel; naked; nude; 	completely unclothed	meztelenség; mezítelenség; ruhátlanság; csupaszság; pucérság; pőreség; 	NO_GLOSS	meztelen; csupasz; ruhátlan; pucér; 	NO_GLOSS	meztelenség	meztelen	DERIVATIONALLY_RELATED_FORM
607	hun	69177	76547	noun	adjective	nakedness; nudity; nudeness; 	the state of being without clothing or covering of any kind	bare; au naturel; naked; nude; 	completely unclothed	meztelenség; mezítelenség; ruhátlanság; csupaszság; pucérság; pőreség; 	NO_GLOSS	meztelen; csupasz; ruhátlan; pucér; 	NO_GLOSS	ruhátlanság	ruhátlan	DERIVATIONALLY_RELATED_FORM
608	hun	69177	76547	noun	adjective	nakedness; nudity; nudeness; 	the state of being without clothing or covering of any kind	bare; au naturel; naked; nude; 	completely unclothed	meztelenség; mezítelenség; ruhátlanság; csupaszság; pucérság; pőreség; 	NO_GLOSS	meztelen; csupasz; ruhátlan; pucér; 	NO_GLOSS	csupaszság	csupasz	DERIVATIONALLY_RELATED_FORM
609	hun	69177	76547	noun	adjective	nakedness; nudity; nudeness; 	the state of being without clothing or covering of any kind	bare; au naturel; naked; nude; 	completely unclothed	meztelenség; mezítelenség; ruhátlanság; csupaszság; pucérság; pőreség; 	NO_GLOSS	meztelen; csupasz; ruhátlan; pucér; 	NO_GLOSS	pucérság	pucér	DERIVATIONALLY_RELATED_FORM
610	hun	83036	105157	adjective	verb	obedient; 	dutifully complying with the commands or instructions of those in authority	obey; 	be obedient to	engedelmes; szófogadó; 	NO_GLOSS	engedelmeskedik; 	NO_GLOSS	engedelmes	engedelmeskedik	DERIVATIONALLY_RELATED_FORM
611	hun	51339	105192	noun	verb	nurse; 	one skilled in caring for young children or the sick (usually under the supervision of a physician)	nurse; 	serve as a nurse; care for sick or handicapped people	ápoló; ápolónő; nővér; 	NO_GLOSS	ápol; 	NO_GLOSS	ápoló	ápol	DERIVATIONALLY_RELATED_FORM
612	hun	51339	105192	noun	verb	nurse; 	one skilled in caring for young children or the sick (usually under the supervision of a physician)	nurse; 	serve as a nurse; care for sick or handicapped people	ápoló; ápolónő; nővér; 	NO_GLOSS	ápol; 	NO_GLOSS	ápolónő	ápol	DERIVATIONALLY_RELATED_FORM
613	hun	53913	82203	noun	adjective	luck; fortune; 	an unknown and unpredictable phenomenon that leads to a favorable outcome	lucky; 	having or bringing good fortune	szerencse; 	NO_GLOSS	szerencsés; 	NO_GLOSS	szerencse	szerencsés	DERIVATIONALLY_RELATED_FORM
614	hun	16424	101001	noun	verb	copy; 	a secondary representation of an original	copy; re-create; 	make a replica of	másolat; 	NO_GLOSS	másol; 	NO_GLOSS	másolat	másol	DERIVATIONALLY_RELATED_FORM
615	hun	5312	103304	noun	verb	disguise; camouflage; 	the act of concealing the identity of something by modifying its appearance	camouflage; 	disguise by camouflaging; exploit the natural surroundings to disguise something	álca; 	NO_GLOSS	álcáz; 	NO_GLOSS	álca	álcáz	DERIVATIONALLY_RELATED_FORM
616	hun	5741	83036	noun	adjective	obedience; respect; 	behavior intended to please your parents	obedient; 	dutifully complying with the commands or instructions of those in authority	engedelmesség; 	NO_GLOSS	engedelmes; szófogadó; 	NO_GLOSS	engedelmesség	engedelmes	DERIVATIONALLY_RELATED_FORM
617	hun	18700	98121	noun	verb	harpoon; 	a spear with a shaft and barbed point for throwing; used for catching large fish or whales; a strong line is attached to it	harpoon; 	spear with a harpoon	szigony; 	NO_GLOSS	szigonyoz; 	NO_GLOSS	szigony	szigonyoz	DERIVATIONALLY_RELATED_FORM
618	hun	66675	74768	noun	adjective	guilt; guiltiness; 	the state of having committed an offense	guilty; hangdog; shamefaced; shamed; 	showing a sense of guilt	bűn; 	NO_GLOSS	bűnös; 	NO_GLOSS	bűn	bűnös	DERIVATIONALLY_RELATED_FORM
619	hun	39168	98457	noun	verb	touch; touching; 	the event of something coming in contact with the body	touch; 	make physical contact with, come in contact with	érintés; tapintás; 	NO_GLOSS	érint; megérint; hozzányúl; 	NO_GLOSS	érintés	érint	DERIVATIONALLY_RELATED_FORM
620	hun	69015	88863	noun	adjective	adolescence; 	in the state that someone is in between puberty and adulthood	adolescent; 	relating to or peculiar to or suggestive of an adolescent	kamaszkor; 	NO_GLOSS	kamasz; kamaszkori; 	NO_GLOSS	kamaszkor	kamasz	DERIVATIONALLY_RELATED_FORM
621	hun	69015	88863	noun	adjective	adolescence; 	in the state that someone is in between puberty and adulthood	adolescent; 	relating to or peculiar to or suggestive of an adolescent	kamaszkor; 	NO_GLOSS	kamasz; kamaszkori; 	NO_GLOSS	kamaszkor	kamaszkori	DERIVATIONALLY_RELATED_FORM
622	hun	3847	75581	noun	adjective	sloth; laziness; acedia; 	apathy and inactivity in the practice of virtue (personified as one of the deadly sins)	faineant; indolent; lazy; otiose; slothful; work-shy; 	disinclined to work or exertion	lustaság; tunyaság; restség; henyeség; 	NO_GLOSS	lusta; 	NO_GLOSS	lustaság	lusta	DERIVATIONALLY_RELATED_FORM
623	hun	23986	96443	noun	verb	telephone; phone; telephone set; 	electronic equipment that converts sound into electrical signals that can be transmitted over distances and then converts received signals back into sounds	call; telephone; call up; phone; ring; 	get or try to get into communication (with someone) by telephone	telefon; 	NO_GLOSS	felhív; telefonál; 	NO_GLOSS	telefon	telefonál	DERIVATIONALLY_RELATED_FORM
624	hun	22682	92834	noun	verb	shampoo; 	cleansing agent consisting of soaps or detergents used for washing the hair	shampoo; 	use shampoo on (hair)	sampon; 	NO_GLOSS	samponoz; 	NO_GLOSS	sampon	samponoz	DERIVATIONALLY_RELATED_FORM
625	hun	25929	86301	noun	adjective	simplicity; simpleness; 	the quality of being simple or uncompounded	simple; 	having few parts; not complex or complicated or involved	egyszerűség; 	NO_GLOSS	egyszerű; 	NO_GLOSS	egyszerűség	egyszerű	DERIVATIONALLY_RELATED_FORM
626	hun	66933	81068	noun	adjective	thirst; thirstiness; 	a physiological need to drink	thirsty; 	feeling a need or desire to drink	szomjúság; szomj; 	NO_GLOSS	szomjas; 	NO_GLOSS	szomjúság	szomjas	DERIVATIONALLY_RELATED_FORM
627	hun	66933	81068	noun	adjective	thirst; thirstiness; 	a physiological need to drink	thirsty; 	feeling a need or desire to drink	szomjúság; szomj; 	NO_GLOSS	szomjas; 	NO_GLOSS	szomj	szomjas	DERIVATIONALLY_RELATED_FORM
628	hun	83107	103488	adjective	verb	disgusting; disgustful; distasteful; foul; loathly; loathsome; repellent; repellant; repelling; revolting; skanky; wicked; yucky; 	highly offensive; arousing aversion or disgust	disgust; gross out; revolt; repel; 	fill with distaste	gusztustalan; undorító; 	NO_GLOSS	undorít; 	NO_GLOSS	undorító	undorít	DERIVATIONALLY_RELATED_FORM
629	hun	39691	103488	noun	verb	disgust; 	strong feelings of dislike	disgust; gross out; revolt; repel; 	fill with distaste	undor; 	NO_GLOSS	undorít; 	NO_GLOSS	undor	undorít	DERIVATIONALLY_RELATED_FORM
630	hun	21207	99783	noun	verb	pick; plectrum; plectron; 	a small thin device (of metal or plastic or ivory) used to pluck a stringed instrument	pluck; plunk; pick; 	pull lightly but sharply with a plucking motion	pengető; 	NO_GLOSS	penget; 	NO_GLOSS	pengető	penget	DERIVATIONALLY_RELATED_FORM
631	hun	2524	101897	noun	verb	play; frolic; romp; gambol; caper; 	gay or light-hearted recreational activity for diversion or amusement	frolic; lark; rollick; skylark; disport; sport; cavort; gambol; frisk; romp; run around; lark about; 	play boisterously	hancúrozás; 	NO_GLOSS	hancúroz; 	NO_GLOSS	hancúrozás	hancúroz	DERIVATIONALLY_RELATED_FORM
632	hun	68254	93146	noun	verb	tan; suntan; sunburn; burn; 	a browning of the skin resulting from exposure to the rays of the sun	tan; bronze; 	get a tan, from wind or sun	lebarnulás; 	NO_GLOSS	lebarnul; 	NO_GLOSS	lebarnulás	lebarnul	DERIVATIONALLY_RELATED_FORM
633	hun	64103	92913	noun	verb	parturition; birth; giving birth; birthing; 	the process of giving birth	give birth; deliver; bear; birth; have; 	cause_to_be_born	szülés; 	NO_GLOSS	szül; 	NO_GLOSS	szülés	szül	DERIVATIONALLY_RELATED_FORM
634	hun	45970	95146	noun	verb	bubble; 	a hollow globule of gas (e.g., air or carbon dioxide)	bubble; 	form, produce, or emit bubbles	buborék; 	NO_GLOSS	buborékol; bugyborékol; 	NO_GLOSS	buborék	buborékol	DERIVATIONALLY_RELATED_FORM
635	hun	34220	74342	noun	adjective	alphabet; 	a character set that includes letters and is used to write a language	alphabetic; alphabetical; 	arranged in order according to the alphabet	ábécé; 	NO_GLOSS	alfabetikus; ábécérendi; 	NO_GLOSS	ábécé	ábécérendi	DERIVATIONALLY_RELATED_FORM
636	hun	2176	102013	noun	verb	swimming; swim; 	the act of swimming	float; swim; 	be afloat; stay on a liquid surface; not sink	úszás; 	NO_GLOSS	lebeg; úszik; 	NO_GLOSS	úszás	úszik	DERIVATIONALLY_RELATED_FORM
637	hun	3846	73925	noun	adjective	avarice; greed; covetousness; rapacity; avaritia; 	reprehensible acquisitiveness; insatiable desire for wealth (personified as one of the deadly sins)	avaricious; covetous; grabby; grasping; greedy; prehensile; 	immoderately desirous of acquiring e.g. wealth	kapzsiság; mohóság; 	NO_GLOSS	fösvény; mohó; kapzsi; 	NO_GLOSS	kapzsiság	kapzsi	DERIVATIONALLY_RELATED_FORM
638	hun	3846	73925	noun	adjective	avarice; greed; covetousness; rapacity; avaritia; 	reprehensible acquisitiveness; insatiable desire for wealth (personified as one of the deadly sins)	avaricious; covetous; grabby; grasping; greedy; prehensile; 	immoderately desirous of acquiring e.g. wealth	kapzsiság; mohóság; 	NO_GLOSS	fösvény; mohó; kapzsi; 	NO_GLOSS	mohóság	mohó	DERIVATIONALLY_RELATED_FORM
639	hun	70320	90931	noun	adjective	molecule; 	(physics and chemistry) the simplest structural unit of an element or compound	molecular; 	relating to or produced by or consisting of molecules	molekula; 	NO_GLOSS	molekuláris; 	NO_GLOSS	molekula	molekuláris	DERIVATIONALLY_RELATED_FORM
640	hun	111	104749	noun	verb	exhumation; disinterment; digging up; 	the act of digging something out of the ground (especially a corpse) where it has been buried	disinter; exhume; 	dig up for reburial or for medical investigation; of dead bodies	kihantolás; exhumálás; 	NO_GLOSS	kiás; kihantol; exhumál; 	NO_GLOSS	kihantolás	kihantol	DERIVATIONALLY_RELATED_FORM
641	hun	111	104749	noun	verb	exhumation; disinterment; digging up; 	the act of digging something out of the ground (especially a corpse) where it has been buried	disinter; exhume; 	dig up for reburial or for medical investigation; of dead bodies	kihantolás; exhumálás; 	NO_GLOSS	kiás; kihantol; exhumál; 	NO_GLOSS	exhumálás	exhumál	DERIVATIONALLY_RELATED_FORM
642	hun	83414	107496	adjective	adverb	exceeding; exceptional; olympian; prodigious; surpassing; 	far beyond what is usual in magnitude or degree	exceptionally; 	to an exceptional degree	kivételes; rendkívüli; 	NO_GLOSS	kivételesen; 	NO_GLOSS	kivételes	kivételesen	PERTAINYM
643	hun	83732	106550	adjective	adverb	present; 	temporal sense; intermediate between past and future; now existing or happening or in consideration	presently; currently; 	at this time or period; now	jelen; jelenlegi; 	NO_GLOSS	jelenleg; 	NO_GLOSS	jelen	jelenleg	PERTAINYM
644	hun	83732	106550	adjective	adverb	present; 	temporal sense; intermediate between past and future; now existing or happening or in consideration	presently; currently; 	at this time or period; now	jelen; jelenlegi; 	NO_GLOSS	jelenleg; 	NO_GLOSS	jelenlegi	jelenleg	PERTAINYM
645	hun	89031	106762	adjective	adverb	annual; yearly; 	occurring or payable every year	annually; yearly; every year; each year; 	without missing a year	évenkénti; évi; 	NO_GLOSS	évenként; évente; minden évben; 	NO_GLOSS	évenkénti	évenként	PERTAINYM
646	hun	89031	106762	adjective	adverb	annual; yearly; 	occurring or payable every year	annually; yearly; every year; each year; 	without missing a year	évenkénti; évi; 	NO_GLOSS	évenként; évente; minden évben; 	NO_GLOSS	évenkénti	évente	PERTAINYM
647	hun	89031	106762	adjective	adverb	annual; yearly; 	occurring or payable every year	annually; yearly; every year; each year; 	without missing a year	évenkénti; évi; 	NO_GLOSS	évenként; évente; minden évben; 	NO_GLOSS	évi	évente	PERTAINYM
648	hun	31471	92217	noun	adjective	polynomial; multinomial; 	a mathematical function that is the sum of a number of terms	polynomial; multinomial; 	having the character of a polynomial	polinom; 	NO_GLOSS	polinomiális; 	NO_GLOSS	polinom	polinomiális	PERTAINYM
