id	vocabulary_code	concept_a	concept_b	pos_a	pos_b	words_a_english	gloss_a_english	words_b_english	gloss_b_english	words_a_target	gloss_a_target	words_b_target	gloss_b_target	word_a	word_b	relation
1552	rus	77529	77533	adjective	adjective	correct; right; 	free from error; especially conforming to fact or truth	incorrect; wrong; 	not correct; not in conformity with fact or truth	правильный; 	NO_GLOSS	неправильный; неверный; ошибочный; 	NO_GLOSS	правильный	неправильный	ANTONYM
1553	rus	77881	77888	adjective	adjective	deep; 	having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination	shallow; 	lacking physical depth; having little spatial extension downward or inward from an outer surface or backward or outward from a center	глубокий; 	NO_GLOSS	мелкий; неглубокий; 	NO_GLOSS	глубокий	неглубокий	ANTONYM
1554	rus	78014	78023	adjective	adjective	democratic; 	characterized by or advocating or based upon the principles of democracy or social equality	undemocratic; 	not in agreement with or according to democratic doctrine or practice or ideals	демократический; 	NO_GLOSS	недемократический; 	NO_GLOSS	демократический	недемократический	ANTONYM
1555	rus	78239	78240	adjective	adjective	saturated; 	used especially of organic compounds; having all available valence bonds filled	unsaturated; 	used of a compound (especially of carbon) containing atoms sharing more than one valence bond	насыщенный; 	NO_GLOSS	ненасыщенный; 	NO_GLOSS	насыщенный	ненасыщенный	ANTONYM
1556	rus	78243	78245	adjective	adjective	saturated; concentrated; 	being the most concentrated solution possible at a given temperature; unable to dissolve still more of a substance	unsaturated; 	not saturated; capable of dissolving more of a substance at a given temperature	насыщенный; 	NO_GLOSS	ненасыщенный; 	NO_GLOSS	насыщенный	ненасыщенный	ANTONYM
1557	rus	79056	79057	adjective	adjective	even; 	divisible by two	odd; 	not divisible by two	чётный; 	NO_GLOSS	нечётный; 	NO_GLOSS	чётный	нечётный	ANTONYM
1558	rus	79122	96672	adjective	verb	accusative; accusatory; accusing; accusive; 	containing or expressing accusation	accuse; impeach; incriminate; criminate; 	bring an accusation against; level a charge against	обвинительный; 	NO_GLOSS	винить; обвинять; обвинить; 	NO_GLOSS	обвинительный	обвинить	DERIVATIONALLY_RELATED_FORM
1559	rus	79122	96673	adjective	verb	accusative; accusatory; accusing; accusive; 	containing or expressing accusation	charge; accuse; 	blame for, make a claim of wrongdoing or misbehavior against	обвинительный; 	NO_GLOSS	обвинять; обвинить; 	NO_GLOSS	обвинительный	обвинить	DERIVATIONALLY_RELATED_FORM
1560	rus	79196	79202	adjective	adjective	experienced; experient; 	having experience; having knowledge or skill from observation or participation	inexperienced; inexperient; 	lacking practical experience or training	опытный; искушённый; бывалый; 	NO_GLOSS	неопытный; неискушённый; 	NO_GLOSS	опытный	неопытный	ANTONYM
1561	rus	79196	79202	adjective	adjective	experienced; experient; 	having experience; having knowledge or skill from observation or participation	inexperienced; inexperient; 	lacking practical experience or training	опытный; искушённый; бывалый; 	NO_GLOSS	неопытный; неискушённый; 	NO_GLOSS	искушённый	неискушённый	ANTONYM
1562	rus	79213	79215	adjective	adjective	explicable; 	capable of being explicated or accounted for	inexplicable; incomprehensible; 	incapable of being explained or accounted for	объяснимый; 	NO_GLOSS	необъяснимый; 	NO_GLOSS	объяснимый	необъяснимый	ANTONYM
1563	rus	79351	79356	adjective	adjective	fallible; 	likely to fail or make errors	infallible; 	incapable of failure or error	подверженный ошибкам; ненадёжный; подверженный отказам; ошибочный; 	NO_GLOSS	непогрешимый; безошибочный; 	NO_GLOSS	ошибочный	безошибочный	ANTONYM
1564	rus	79525	95907	adjective	verb	approving; approbative; approbatory; plausive; 	expressing or manifesting praise or approval	approve; 	judge to be right or commendable; think well of	одобрительный; одобряющий; 	NO_GLOSS	одобрять; 	NO_GLOSS	одобряющий	одобрять	DERIVATIONALLY_RELATED_FORM
1565	rus	79785	79797	adjective	adjective	formal; 	being in accord with established forms and conventions and requirements (as e.g. of formal dress)	informal; 	not formal	формальный; 	NO_GLOSS	неформальный; неофициальный; непринуждённый; 	NO_GLOSS	формальный	неформальный	ANTONYM
1566	rus	79935	79943	adjective	adjective	fresh; 	recently made, produced, or harvested	stale; 	showing deterioration from age	свежий; 	NO_GLOSS	несвежий; чёрствый; затхлый; 	NO_GLOSS	свежий	несвежий	ANTONYM
1567	rus	80461	80464	adjective	adjective	harmless; 	not causing or capable of causing harm	harmful; 	causing or capable of causing harm	безвредный; безобидный; 	NO_GLOSS	вредный; 	NO_GLOSS	безвредный	вредный	ANTONYM
1568	rus	80673	80677	adjective	adjective	heterogeneous; heterogenous; 	consisting of elements that are not of the same kind or nature	homogeneous; homogenous; 	all of the same or similar kind or nature	неоднородный; гетерогенный; 	NO_GLOSS	однородный; гомогенный; единообразный; 	NO_GLOSS	неоднородный	однородный	ANTONYM
1569	rus	81644	81652	adjective	adjective	known; 	apprehended with certainty	unknown; 	not known	известный; 	NO_GLOSS	неизвестный; 	NO_GLOSS	известный	неизвестный	ANTONYM
1570	rus	81795	81803	adjective	adjective	legal; 	established by or founded upon law or official or accepted rules	illegal; 	prohibited by law or by official or accepted rules	законный; 	NO_GLOSS	незаконный; нелегальный; 	NO_GLOSS	законный	незаконный	ANTONYM
1571	rus	81978	81982	adjective	adjective	logical; 	capable of or reflecting the capability for correct and valid reasoning	illogical; unlogical; 	lacking in correct logical relation	логичный; 	NO_GLOSS	нелогичный; 	NO_GLOSS	логичный	нелогичный	ANTONYM
1572	rus	82290	82295	adjective	adjective	married; 	joined in matrimony	unmarried; single; 	not married or related to the unmarried state	женатый; замужняя; замужем; 	NO_GLOSS	неженатый; холостой; незамужняя; одинокий; 	NO_GLOSS	женатый	неженатый	ANTONYM
1573	rus	82290	82295	adjective	adjective	married; 	joined in matrimony	unmarried; single; 	not married or related to the unmarried state	женатый; замужняя; замужем; 	NO_GLOSS	неженатый; холостой; незамужняя; одинокий; 	NO_GLOSS	замужняя	незамужняя	ANTONYM
1574	rus	82363	82367	adjective	adjective	ripe; mature; 	fully developed or matured and ready to be eaten or used	green; unripe; unripened; immature; 	not fully developed or mature; not ripe	зрелый; спелый; взрослый; развитой; 	NO_GLOSS	неспелый; зелёный; незрелый; 	NO_GLOSS	зрелый	неспелый	ANTONYM
1575	rus	82363	82367	adjective	adjective	ripe; mature; 	fully developed or matured and ready to be eaten or used	green; unripe; unripened; immature; 	not fully developed or mature; not ripe	зрелый; спелый; взрослый; развитой; 	NO_GLOSS	неспелый; зелёный; незрелый; 	NO_GLOSS	зрелый	незрелый	ANTONYM
1576	rus	82363	82367	adjective	adjective	ripe; mature; 	fully developed or matured and ready to be eaten or used	green; unripe; unripened; immature; 	not fully developed or mature; not ripe	зрелый; спелый; взрослый; развитой; 	NO_GLOSS	неспелый; зелёный; незрелый; 	NO_GLOSS	спелый	неспелый	ANTONYM
1577	rus	82363	82367	adjective	adjective	ripe; mature; 	fully developed or matured and ready to be eaten or used	green; unripe; unripened; immature; 	not fully developed or mature; not ripe	зрелый; спелый; взрослый; развитой; 	NO_GLOSS	неспелый; зелёный; незрелый; 	NO_GLOSS	спелый	незрелый	ANTONYM
1578	rus	82398	95789	adjective	verb	measurable; mensurable; 	capable of being measured	measure; mensurate; measure out; 	determine the measurements of something or somebody, take measurements of	измеримый; 	NO_GLOSS	измерять; мерить; измерить; обмерять; обмерить; 	NO_GLOSS	измеримый	измерить	DERIVATIONALLY_RELATED_FORM
1579	rus	82737	82739	adjective	adjective	mortal; 	subject to death	immortal; 	not subject to death	смертный; 	NO_GLOSS	бессмертный; 	NO_GLOSS	смертный	бессмертный	ANTONYM
1580	rus	82810	82812	adjective	adjective	national; 	limited to or in the interests of a particular nation	international; 	concerning or belonging to all or at least two or more nations	национальный; государственный; народный; 	NO_GLOSS	международный; интернациональный; 	NO_GLOSS	национальный	интернациональный	ANTONYM
1581	rus	82810	82812	adjective	adjective	national; 	limited to or in the interests of a particular nation	international; 	concerning or belonging to all or at least two or more nations	национальный; государственный; народный; 	NO_GLOSS	международный; интернациональный; 	NO_GLOSS	народный	международный	ANTONYM
1582	rus	83028	83032	adjective	adjective	noxious; harmful; 	injurious to physical or mental health	innocuous; harmless; 	not injurious to physical or mental health	ядовитый; вредный; 	NO_GLOSS	безвредный; безобидный; 	NO_GLOSS	вредный	безвредный	ANTONYM
1583	rus	83048	83052	adjective	adjective	objective; nonsubjective; 	undistorted by emotion or personal bias; based on observable phenomena	subjective; 	taking place within the mind and modified by individual bias	объективный; 	NO_GLOSS	субъективный; 	NO_GLOSS	объективный	субъективный	ANTONYM
1584	rus	31057	51242	noun	noun	necromancy; 	conjuring up the dead, especially for prophesying	necromancer; 	one who practices divination by conjuring up the dead	некромантия; 	NO_GLOSS	некромант; 	NO_GLOSS	некромантия	некромант	DERIVATIONALLY_RELATED_FORM
1585	rus	83401	83412	adjective	adjective	ordinary; 	not exceptional in any way especially in quality or ability or size or degree	extraordinary; 	beyond what is ordinary or usual; highly unusual or exceptional or remarkable	обыкновенный; обычный; 	NO_GLOSS	необычный; необычайный; экстраординарный; 	NO_GLOSS	обычный	необычный	ANTONYM
1586	rus	83428	83429	adjective	adjective	organic; 	relating or belonging to the class of chemical compounds having a carbon basis	inorganic; 	relating or belonging to the class of compounds not having a carbon basis	органический; 	NO_GLOSS	неорганический; 	NO_GLOSS	органический	неорганический	ANTONYM
1587	rus	83844	83860	adjective	adjective	perfect; 	being complete of its kind and without defect or blemish	imperfect; 	not perfect; defective or inadequate	совершенный; безупречный; безукоризненный; идеальный; 	NO_GLOSS	несовершенный; 	NO_GLOSS	совершенный	несовершенный	ANTONYM
1588	rus	84138	84144	adjective	adjective	pleasant; 	affording pleasure; being in harmony with your taste or likings	unpleasant; 	disagreeable to the senses, to the mind, or feelings 	приятный; 	NO_GLOSS	неприятный; 	NO_GLOSS	приятный	неприятный	ANTONYM
1589	rus	84154	101548	adjective	verb	rebarbative; repellent; repellant; 	serving or tending to repel	repel; repulse; 	be repellent to; cause aversion in	отталкивающий; 	NO_GLOSS	претить; вызывать отвращение; вызывать неприязнь; отпугивать; отталкивать; 	NO_GLOSS	отталкивающий	отталкивать	DERIVATIONALLY_RELATED_FORM
1590	rus	84265	84273	adjective	adjective	possible; 	capable of happening or existing	impossible; 	not capable of occurring or being accomplished or dealt with	возможный; 	NO_GLOSS	невозможный; 	NO_GLOSS	возможный	невозможный	ANTONYM
1591	rus	41676	79977	noun	adjective	salt; table salt; common salt; 	white crystalline form of especially sodium chloride used to season and preserve food	salty; 	containing or filled with salt	соль; поваренная соль; столовая соль; 	NO_GLOSS	солёный; 	NO_GLOSS	соль	солёный	DERIVATIONALLY_RELATED_FORM
1592	rus	84848	84853	adjective	adjective	rational; 	consistent with or based on or using reason	irrational; 	not consistent with or using reason	рациональный; разумный; целесообразный; рассудительный; 	NO_GLOSS	иррациональный; 	NO_GLOSS	рациональный	иррациональный	ANTONYM
1593	rus	85148	104750	adjective	verb	estimable; good; honorable; respectable; 	deserving of esteem and respect	respect; honor; honour; abide by; observe; 	show respect towards	уважаемый; почтенный; респектабельный; 	NO_GLOSS	уважать; соблюдать; 	NO_GLOSS	уважаемый	уважать	DERIVATIONALLY_RELATED_FORM
1594	rus	85335	85336	adjective	adjective	revolutionary; 	advocating or engaged in revolution	counterrevolutionary; 	marked by opposition or antipathy to revolution	революционный; 	NO_GLOSS	контрреволюционный; 	NO_GLOSS	революционный	контрреволюционный	ANTONYM
1595	rus	85435	85440	adjective	adjective	right; 	being or located on or directed toward the side of the body to the east when facing north	left; 	being or located on or directed toward the side of the body to the west when facing north	правый; 	NO_GLOSS	левый; 	NO_GLOSS	правый	левый	ANTONYM
1596	rus	45731	91110	noun	adjective	tropic; 	either of two parallels of latitude about 23.5 degrees north and south of the equator representing the points farthest north and south at which the sun can shine directly overhead and constituting the boundaries of the Torrid Zone or tropics	tropical; 	of or relating to the tropics, or either tropic	тропик; 	NO_GLOSS	тропический; 	NO_GLOSS	тропик	тропический	DERIVATIONALLY_RELATED_FORM
1597	rus	87539	87547	adjective	adjective	synchronous; synchronal; synchronic; 	occurring or existing at the same time or having the same period or phase	asynchronous; 	not synchronous; not occurring or existing at the same time or having the same period or phase	синхронный; 	NO_GLOSS	асинхронный; несинхронный; несинхронизированный; 	NO_GLOSS	синхронный	асинхронный	ANTONYM
1598	rus	87539	87547	adjective	adjective	synchronous; synchronal; synchronic; 	occurring or existing at the same time or having the same period or phase	asynchronous; 	not synchronous; not occurring or existing at the same time or having the same period or phase	синхронный; 	NO_GLOSS	асинхронный; несинхронный; несинхронизированный; 	NO_GLOSS	синхронный	несинхронный	ANTONYM
1599	rus	87580	87590	adjective	adjective	tall; 	great in vertical dimension; high in stature	short; 	low in stature; not tall	высокий; 	NO_GLOSS	низкий; невысокий; 	NO_GLOSS	высокий	невысокий	ANTONYM
1600	rus	87866	87869	adjective	adjective	tolerable; 	capable of being borne or endured	intolerable; unbearable; unendurable; 	incapable of being put up with	выносимый; 	NO_GLOSS	невыносимый; 	NO_GLOSS	выносимый	невыносимый	ANTONYM
1601	rus	88192	88193	adjective	adjective	transitive; 	designating a verb that requires a direct object to complete the meaning	intransitive; 	designating a verb that does not require or cannot take a direct object	переходный; 	NO_GLOSS	непереходный; 	NO_GLOSS	переходный	непереходный	ANTONYM
1602	rus	88748	88764	adjective	adjective	worthy; 	having worth or merit or value; being honorable or admirable	unworthy; 	lacking in value or merit	достойный; 	NO_GLOSS	недостойный; 	NO_GLOSS	достойный	недостойный	ANTONYM
1603	rus	39104	103397	noun	verb	tweet; 	a week chirping sound as of a small bird	tweet; twirp; 	make a weak, chirping sound	чириканье; щебетанье; трель; 	NO_GLOSS	щебетать; чирикать; 	NO_GLOSS	чириканье	чирикать	DERIVATIONALLY_RELATED_FORM
1604	rus	39104	103397	noun	verb	tweet; 	a week chirping sound as of a small bird	tweet; twirp; 	make a weak, chirping sound	чириканье; щебетанье; трель; 	NO_GLOSS	щебетать; чирикать; 	NO_GLOSS	щебетанье	щебетать	DERIVATIONALLY_RELATED_FORM
1605	rus	92866	92876	verb	verb	dress; clothe; enclothe; garb; raiment; tog; garment; habilitate; fit out; apparel; 	provide with clothes or put clothes on	undress; discase; uncase; unclothe; strip; strip down; disrobe; peel; 	get undressed	одевать; одеть; наряжать; 	NO_GLOSS	раздевать; раздеть; разоблачить; 	NO_GLOSS	одевать	раздевать	ANTONYM
1606	rus	92866	92876	verb	verb	dress; clothe; enclothe; garb; raiment; tog; garment; habilitate; fit out; apparel; 	provide with clothes or put clothes on	undress; discase; uncase; unclothe; strip; strip down; disrobe; peel; 	get undressed	одевать; одеть; наряжать; 	NO_GLOSS	раздевать; раздеть; разоблачить; 	NO_GLOSS	одеть	раздеть	ANTONYM
1607	rus	94306	94342	verb	verb	get down; begin; get; start out; start; set about; set out; commence; 	take the first step or steps in carrying out an action	end; terminate; 	bring to an end or halt	начинать; начать; начинаться; начаться; 	NO_GLOSS	завершать; кончать; 	NO_GLOSS	начать	кончать	ANTONYM
1608	rus	38971	98615	noun	verb	bang; clap; eruption; blast; bam; 	a sudden very loud noise	clap; 	strike together so as to produce a sharp percussive noise	хлопок; взрыв; 	NO_GLOSS	хлопать; 	NO_GLOSS	хлопок	хлопать	DERIVATIONALLY_RELATED_FORM
1609	rus	31949	31958	noun	noun	internationalism; 	the doctrine that nations should cooperate because their common interests are more important than their differences	nationalism; 	the doctrine that nations should act independently (rather than collectively) to attain their goals	интернационализм; 	NO_GLOSS	национализм; 	NO_GLOSS	интернационализм	национализм	ANTONYM
1610	rus	97894	97897	verb	verb	lose; 	fail to win	win; 	be the winner in a contest or competition; be victorious	проиграть; проигрывать; 	NO_GLOSS	побеждать; победить; побить; выигрывать; выиграть; 	NO_GLOSS	проиграть	выиграть	ANTONYM
1611	rus	97894	97897	verb	verb	lose; 	fail to win	win; 	be the winner in a contest or competition; be victorious	проиграть; проигрывать; 	NO_GLOSS	побеждать; победить; побить; выигрывать; выиграть; 	NO_GLOSS	проигрывать	выигрывать	ANTONYM
1612	rus	100806	100811	verb	verb	assemble; piece; put together; set up; tack; tack together; 	create by putting components or members together	disassemble; dismantle; take apart; break up; break apart; 	take apart into its constituent pieces	собирать; собрать; монтировать; 	NO_GLOSS	разбирать; разобрать; демонтировать; разбиваться; разбиться; 	NO_GLOSS	собирать	разбирать	ANTONYM
1613	rus	100806	100811	verb	verb	assemble; piece; put together; set up; tack; tack together; 	create by putting components or members together	disassemble; dismantle; take apart; break up; break apart; 	take apart into its constituent pieces	собирать; собрать; монтировать; 	NO_GLOSS	разбирать; разобрать; демонтировать; разбиваться; разбиться; 	NO_GLOSS	собрать	разобрать	ANTONYM
1614	rus	100806	100811	verb	verb	assemble; piece; put together; set up; tack; tack together; 	create by putting components or members together	disassemble; dismantle; take apart; break up; break apart; 	take apart into its constituent pieces	собирать; собрать; монтировать; 	NO_GLOSS	разбирать; разобрать; демонтировать; разбиваться; разбиться; 	NO_GLOSS	монтировать	демонтировать	ANTONYM
1615	rus	34769	34773	noun	noun	euphemism; 	an inoffensive expression that is substituted for one that is considered offensive	dysphemism; 	an offensive or disparaging expression that is substituted for an inoffensive one	эвфемизм; 	NO_GLOSS	дисфемизм; 	NO_GLOSS	эвфемизм	дисфемизм	ANTONYM
1616	rus	107682	107683	adverb	adverb	correctly; right; aright; 	in a correct manner	incorrectly; wrongly; wrong; 	in an incorrect manner	правильно; 	NO_GLOSS	неправильно; не так; 	NO_GLOSS	правильно	неправильно	ANTONYM
1617	rus	30394	104285	noun	verb	economy; 	the efficient use of resources	save; economize; economise; 	spend sparingly, avoid the waste of	экономия; бережливость; экономичность; 	NO_GLOSS	экономить; съэкономить; 	NO_GLOSS	экономия	экономить	DERIVATIONALLY_RELATED_FORM
1618	rus	30394	104285	noun	verb	economy; 	the efficient use of resources	save; economize; economise; 	spend sparingly, avoid the waste of	экономия; бережливость; экономичность; 	NO_GLOSS	экономить; съэкономить; 	NO_GLOSS	экономичность	экономить	DERIVATIONALLY_RELATED_FORM
1619	rus	48301	96549	noun	verb	blasphemer; 	a person who speaks disrespectfully of sacred things	blaspheme; 	speak of in an irreverent or impious manner	богохульник; 	NO_GLOSS	богохульничать; 	NO_GLOSS	богохульник	богохульничать	DERIVATIONALLY_RELATED_FORM
1620	rus	67737	88522	noun	adjective	rickets; rachitis; 	childhood disease caused by deficiency of vitamin D and sunlight associated with impaired metabolism of calcium and phosphorus	rickety; rachitic; 	affected with, suffering from, or characteristic of rickets	рахит; 	NO_GLOSS	рахитичный; 	NO_GLOSS	рахит	рахитичный	DERIVATIONALLY_RELATED_FORM
1621	rus	37493	106173	noun	verb	rhyme; rime; 	correspondence in the sounds of two or more lines (especially final sounds)	rhyme; rime; 	be similar in sound, especially with respect to the last syllable	рифма; 	NO_GLOSS	рифмоваться; 	NO_GLOSS	рифма	рифмоваться	DERIVATIONALLY_RELATED_FORM
1622	rus	31958	51214	noun	noun	nationalism; 	the doctrine that nations should act independently (rather than collectively) to attain their goals	nationalist; 	an advocate of national independence of or a strong national government	национализм; 	NO_GLOSS	националист; националистка; 	NO_GLOSS	национализм	националист	DERIVATIONALLY_RELATED_FORM
1623	rus	31958	51214	noun	noun	nationalism; 	the doctrine that nations should act independently (rather than collectively) to attain their goals	nationalist; 	an advocate of national independence of or a strong national government	национализм; 	NO_GLOSS	националист; националистка; 	NO_GLOSS	национализм	националистка	DERIVATIONALLY_RELATED_FORM
1624	rus	48927	105775	noun	verb	copycat; imitator; emulator; ape; aper; 	someone who copies the words or behavior of another	ape; 	imitate uncritically and in every aspect	имитатор; подражатель; 	NO_GLOSS	обезьянничать; подражать; 	NO_GLOSS	подражатель	подражать	DERIVATIONALLY_RELATED_FORM
1625	rus	1107	105438	noun	verb	beginning; start; commencement; 	the act of starting something	begin; start; 	begin an event that is implied and limited by the nature or inherent function of the direct object	начало; старт; 	NO_GLOSS	начинаться; начаться; стартовать; 	NO_GLOSS	начало	начаться	DERIVATIONALLY_RELATED_FORM
1626	rus	1107	105438	noun	verb	beginning; start; commencement; 	the act of starting something	begin; start; 	begin an event that is implied and limited by the nature or inherent function of the direct object	начало; старт; 	NO_GLOSS	начинаться; начаться; стартовать; 	NO_GLOSS	старт	стартовать	DERIVATIONALLY_RELATED_FORM
1627	rus	35219	104859	noun	verb	sanction; countenance; endorsement; indorsement; warrant; imprimatur; 	formal and explicit approval	sanction; 	give authority or permission to	санкция; 	NO_GLOSS	санкционировать; 	NO_GLOSS	санкция	санкционировать	DERIVATIONALLY_RELATED_FORM
1628	rus	65225	90928	noun	adjective	gram molecule; mole; mol; 	the molecular weight of a substance expressed in grams; the basic unit of amount of substance adopted under the Systeme International d'Unites	molar; 	designating a solution containing one mole of solute per liter of solution	моль; 	NO_GLOSS	молярный; 	NO_GLOSS	моль	молярный	DERIVATIONALLY_RELATED_FORM
1629	rus	35796	97415	noun	verb	underscore; underline; 	a line drawn underneath (especially under written matter)	underline; underscore; 	draw a line or lines underneath to call attention to	подчёркивание; 	NO_GLOSS	подчёркивать; подчеркнуть; 	NO_GLOSS	подчёркивание	подчёркивать	DERIVATIONALLY_RELATED_FORM
1630	rus	49019	97878	noun	verb	critic; 	a person who is professionally engaged in the analysis and interpretation of works of art	criticize; criticise; 	act as a critic	критик; 	NO_GLOSS	критиковать; раскритиковать; 	NO_GLOSS	критик	критиковать	DERIVATIONALLY_RELATED_FORM
1631	rus	39791	101405	noun	verb	fear; reverence; awe; veneration; 	a profound emotion inspired by a deity	reverence; fear; revere; venerate; 	regard with feelings of respect and reverence; consider hallowed or exalted or be in awe of	благоговение; трепет; почитание; 	NO_GLOSS	почитать; 	NO_GLOSS	почитание	почитать	DERIVATIONALLY_RELATED_FORM
1632	rus	14672	48196	noun	noun	bassoon; 	a double-reed instrument; the tenor of the oboe family	bassoonist; 	a musician who plays the bassoon	фагот; 	NO_GLOSS	фаготист; фаготистка; 	NO_GLOSS	фагот	фаготист	DERIVATIONALLY_RELATED_FORM
1633	rus	14672	48196	noun	noun	bassoon; 	a double-reed instrument; the tenor of the oboe family	bassoonist; 	a musician who plays the bassoon	фагот; 	NO_GLOSS	фаготист; фаготистка; 	NO_GLOSS	фагот	фаготистка	DERIVATIONALLY_RELATED_FORM
1634	rus	25638	76402	noun	adjective	transparency; transparence; transparentness; 	the quality of being clear and transparent	crystalline; crystal clear; limpid; lucid; pellucid; transparent; 	transmitting light; able to be seen through with clarity	прозрачность; транспарентность; 	NO_GLOSS	прозрачный; светлый; ясный; кристально чистый; 	NO_GLOSS	прозрачность	прозрачный	DERIVATIONALLY_RELATED_FORM
1635	rus	1690	102022	noun	verb	turn; 	the act of turning away or in the opposite direction	turn; 	change orientation or direction, also in the abstract sense	поворот; 	NO_GLOSS	поворачивать; повернуть; 	NO_GLOSS	поворот	поворачивать	DERIVATIONALLY_RELATED_FORM
1636	rus	35506	96898	noun	verb	excuse; alibi; exculpation; self-justification; 	a defense of some offensive behavior or some failure to keep a promise etc.	excuse; explain; 	serve as a reason or cause or justification of	оправдание; отговорка; извинение; 	NO_GLOSS	оправдать; оправдывать; 	NO_GLOSS	оправдание	оправдать	DERIVATIONALLY_RELATED_FORM
1637	rus	85701	105762	adjective	verb	satisfactory; 	giving satisfaction	satisfy; fulfill; fulfil; live up to; 	fulfil the requirements or expectations of	удовлетворительный; 	NO_GLOSS	удовлетворять; удовлетворить; 	NO_GLOSS	удовлетворительный	удовлетворить	DERIVATIONALLY_RELATED_FORM
1638	rus	37693	79805	noun	adjective	conversation; 	the use of speech for informal exchange of views or ideas or information etc.	colloquial; conversational; 	characteristic of informal spoken language or conversation	разговор; беседа; 	NO_GLOSS	разговорный; нелитературный; 	NO_GLOSS	разговор	разговорный	DERIVATIONALLY_RELATED_FORM
1639	rus	31333	95980	noun	verb	idea; thought; 	the content of cognition; the main thing you are thinking about	think; believe; consider; conceive; 	judge or regard; look upon; judge	мысль; дума; идея; 	NO_GLOSS	думать; полагать; 	NO_GLOSS	дума	думать	DERIVATIONALLY_RELATED_FORM
1640	rus	64228	106258	noun	verb	smoke; smoking; 	a hot vapor containing fine particles of carbon being produced by combustion	fume; smoke; 	emit a cloud of fine particles	дым; чад; 	NO_GLOSS	дымить; дымиться; 	NO_GLOSS	дым	дымить	DERIVATIONALLY_RELATED_FORM
1641	rus	64228	106258	noun	verb	smoke; smoking; 	a hot vapor containing fine particles of carbon being produced by combustion	fume; smoke; 	emit a cloud of fine particles	дым; чад; 	NO_GLOSS	дымить; дымиться; 	NO_GLOSS	дым	дымиться	DERIVATIONALLY_RELATED_FORM
1642	rus	4101	98546	noun	verb	clasp; clench; clutch; clutches; grasp; grip; hold; 	the act of grasping	grip; 	hold fast or firmly	захват; хватка; сжатие; схватывание; зажатие; держание; удерживание; 	NO_GLOSS	хватать; схватить; сжимать; сжать; стискивать; стиснуть; 	NO_GLOSS	хватка	хватать	DERIVATIONALLY_RELATED_FORM
1643	rus	4101	98546	noun	verb	clasp; clench; clutch; clutches; grasp; grip; hold; 	the act of grasping	grip; 	hold fast or firmly	захват; хватка; сжатие; схватывание; зажатие; держание; удерживание; 	NO_GLOSS	хватать; схватить; сжимать; сжать; стискивать; стиснуть; 	NO_GLOSS	сжатие	сжать	DERIVATIONALLY_RELATED_FORM
1644	rus	44948	53856	noun	noun	zionism; zionist movement; 	a movement of world Jewry that arose late in the 19th century with the aim of creating a Jewish state in Palestine	zionist; 	a Jewish supporter of Zionism	сионизм; 	NO_GLOSS	сионист; сионистка; 	NO_GLOSS	сионизм	сионист	DERIVATIONALLY_RELATED_FORM
1645	rus	44948	53856	noun	noun	zionism; zionist movement; 	a movement of world Jewry that arose late in the 19th century with the aim of creating a Jewish state in Palestine	zionist; 	a Jewish supporter of Zionism	сионизм; 	NO_GLOSS	сионист; сионистка; 	NO_GLOSS	сионизм	сионистка	DERIVATIONALLY_RELATED_FORM
1646	rus	41444	98123	noun	verb	fish; 	the flesh of fish used as food	fish; 	catch or try to catch fish or shellfish	рыба; 	NO_GLOSS	рыбачить; ловить рыбу; 	NO_GLOSS	рыба	рыбачить	DERIVATIONALLY_RELATED_FORM
1647	rus	13043	98123	noun	verb	fish; 	any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills	fish; 	catch or try to catch fish or shellfish	рыба; 	NO_GLOSS	рыбачить; ловить рыбу; 	NO_GLOSS	рыба	рыбачить	DERIVATIONALLY_RELATED_FORM
1648	rus	54083	90453	noun	adjective	electricity; electrical energy; 	energy made available by the flow of electric charge through a conductor	electric; electrical; 	using or providing or producing or transmitting or operated by electricity	электричество; 	NO_GLOSS	электрический; электро-; 	NO_GLOSS	электричество	электро-	DERIVATIONALLY_RELATED_FORM
1649	rus	52145	97826	noun	verb	referee; ref; 	(sports) the chief official (as in boxing or American football) who is expected to ensure fair play	referee; umpire; 	be a referee or umpire in a sports competition	судья; рефери; арбитр; ампайр; 	NO_GLOSS	судить; 	NO_GLOSS	судья	судить	DERIVATIONALLY_RELATED_FORM
1650	rus	1939	98836	noun	verb	circumcision; 	the act of circumcising; surgical removal of the foreskin of males	circumcise; 	cut the foreskin off male babies or teenage boys	обрезание; циркумцизия; 	NO_GLOSS	совершать обрезание; совершить обрезание; обрезать; 	NO_GLOSS	обрезание	обрезать	DERIVATIONALLY_RELATED_FORM
1651	rus	26912	76146	noun	adjective	gray; grayness; grey; greyness; 	a neutral achromatic color midway between white and black	grey; gray; greyish; grayish; 	of an achromatic color of any lightness intermediate between the extremes of white and black	серый; 	NO_GLOSS	серый; седой; сивый; сероватый; 	NO_GLOSS	серый	серый	DERIVATIONALLY_RELATED_FORM
1652	rus	26912	76146	noun	adjective	gray; grayness; grey; greyness; 	a neutral achromatic color midway between white and black	grey; gray; greyish; grayish; 	of an achromatic color of any lightness intermediate between the extremes of white and black	серый; 	NO_GLOSS	серый; седой; сивый; сероватый; 	NO_GLOSS	серый	сероватый	DERIVATIONALLY_RELATED_FORM
